id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,last_updated,category,category_id,exchanges_centralized,exchanges_decentralized
salad,sald,Salad,https://assets.coingecko.com/coins/images/29936/large/RJV4r-hN_400x400.jpg?1696528864,0.01000238,1232736.0,2571,16797913.0,420675.0,0.01046022,0.00993366,-0.000234292264315943,-2.28876,-30959.089348112466,-2.44989,123138617.72910252,1677951825.0,1680000000.0,0.132211,-92.4234,2023-07-21T08:02:36.184Z,0.00477298,109.87097,2024-02-07T03:05:33.304Z,2024-04-30T22:18:56.470Z,Pixels Game,pixels-game,"['bybit_spot', 'bitget', 'mxc']",['uniswap_v2']
megaton-finance,mega,Megaton Finance,https://assets.coingecko.com/coins/images/29424/large/kTSyK0kD_400x400.jpg?1696528373,0.087772,1230203.0,2572,8786657.0,66263.0,0.094655,0.08751,-0.003312442599704771,-3.63666,-37886.834203021135,-2.98771,13964059.3771207,99737499.9998656,1000000000.0,1.98,-95.57597,2023-03-13T05:55:55.817Z,0.075542,15.95434,2024-02-26T05:59:13.991Z,2024-04-30T22:17:48.467Z,Pixels Game,pixels-game,['mxc'],[]
golden-inu-token,golden,Golden Inu,https://assets.coingecko.com/coins/images/31473/large/git-200x200.png?1704456922,3.292e-11,1222144.0,2575,1552003.0,108478.0,3.5696e-11,3.2849e-11,-2.759329e-12,-7.73361,-100105.54817008995,-7.57085,3.70459474483374e+16,4.7044738431030376e+16,1e+17,8.5306e-11,-61.3042,2024-03-09T09:56:35.848Z,1.0007e-11,229.87361,2023-12-19T18:05:37.591Z,2024-04-30T22:17:17.770Z,Meme,meme-token,['bitrue'],[]
golden-inu-token,golden,Golden Inu,https://assets.coingecko.com/coins/images/31473/large/git-200x200.png?1704456922,3.2901e-11,1222144.0,2575,1552003.0,108407.0,3.5696e-11,3.2849e-11,-2.77916e-12,-7.78919,-100105.54817008995,-7.57085,3.70459474483374e+16,4.7044738431030376e+16,1e+17,8.5306e-11,-61.3042,2024-03-09T09:56:35.848Z,1.0007e-11,229.87361,2023-12-19T18:05:37.591Z,2024-04-30T22:18:13.865Z,Pixels Game,pixels-game,['bitrue'],[]
hanchain,han,HanChain,https://assets.coingecko.com/coins/images/27374/large/logo_200.png?1696526418,0.02739735,1219855.0,2576,41027525.0,1367138.0,0.02959667,0.02677472,-0.001663262563693546,-5.72343,-66922.28090048395,-5.20077,44598883.1647823,1500000000.0,1500000000.0,26.97,-99.89856,2022-12-22T19:13:48.886Z,0.00324207,743.93686,2023-05-24T06:24:29.811Z,2024-04-30T22:18:57.914Z,Pixels Game,pixels-game,"['lbank', 'xt']","['uniswap_v3', 'uniswap_v3_optimism']"
babytrump,babytrump,BABYTRUMP,https://assets.coingecko.com/coins/images/34750/large/babytrumpNEWlogo200.png?1705954645,0.03066535,1216862.0,2577,1216862.0,6072.54,0.03298256,0.02861558,-0.001567737732909757,-4.86375,-60990.03945077467,-4.77286,39694577.0,39694577.0,47000000.0,0.350821,-91.27913,2024-02-26T16:04:57.119Z,0.01940997,57.6231,2024-02-09T11:14:51.267Z,2024-04-30T22:18:05.695Z,Meme,meme-token,[],"['jupiter', 'raydium2']"
babytrump,babytrump,BABYTRUMP,https://assets.coingecko.com/coins/images/34750/large/babytrumpNEWlogo200.png?1705954645,0.03071797,1216862.0,2577,1216862.0,6082.93,0.03298256,0.02861558,-0.001515113705318767,-4.70049,-60990.03945077467,-4.77286,39694577.0,39694577.0,47000000.0,0.350821,-91.27913,2024-02-26T16:04:57.119Z,0.01940997,57.6231,2024-02-09T11:14:51.267Z,2024-04-30T22:18:57.201Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
utu-coin,utu,UTU Coin,https://assets.coingecko.com/coins/images/12831/large/Aa5nmbkJ_400x400.png?1696512622,0.0041522,1214543.0,2578,4123950.0,1.016,0.00415288,0.00397695,0.00013588,3.38331,33752.0,2.85847,293920623.95,998000000.0,-1.0,0.221291,-98.13,2021-02-17T12:11:06.494Z,0.0006003,589.35041,2021-07-21T20:41:07.690Z,2024-04-30T22:17:38.358Z,Pixels Game,pixels-game,[],"['uniswap_v3', 'pancakeswap_new']"
gmeow-cat,gmeow,gmeow cat,https://assets.coingecko.com/coins/images/36679/large/gecko.png?1712063783,0.00121688,1214040.0,2583,1214040.0,37159.0,0.00159843,0.00099138,-0.000126582946869624,-9.42213,-127139.06343666348,-9.47965,997664785.0,997664785.0,997664785.0,0.00432846,-72.35175,2024-04-07T07:30:07.732Z,0.00020175,493.19539,2024-04-19T02:12:33.636Z,2024-04-30T22:21:10.283Z,Solana Meme Coins,solana-meme-coins,[],"['jupiter', 'raydium2']"
ferma,ferma,Ferma,https://assets.coingecko.com/coins/images/14482/large/ferma.png?1696514168,0.110197,1208359.0,2579,1208359.0,42117.0,0.113245,0.107711,0.00105426,0.96594,8050.74,0.67072,11000000.0,11000000.0,11000000.0,0.450233,-75.55019,2021-05-23T05:25:30.600Z,0.03538855,211.06454,2024-01-12T03:34:56.805Z,2024-04-30T22:17:34.809Z,Pixels Game,pixels-game,['p2pb2b'],[]
cope,cope,Cope,https://assets.coingecko.com/coins/images/14567/large/COPE.png?1696514249,0.062572,1206693.0,2580,3116453.0,4575.31,0.066921,0.059827,-0.00371298512484794,-5.60157,-71818.45488579944,-5.61735,19360000.0,49999912.434,49999912.434,8.54,-99.2722,2021-05-16T14:03:53.641Z,0.00492497,1162.54725,2023-11-24T06:19:28.013Z,2024-04-30T22:17:23.082Z,Pixels Game,pixels-game,[],['meteora']
gmeow-cat,gmeow,gmeow cat,https://assets.coingecko.com/coins/images/36679/large/gecko.png?1712063783,0.00120739,1204569.0,2583,1204569.0,37040.0,0.00159843,0.00099138,-0.000136360042864094,-10.14774,-132578.62845734553,-9.91504,997664785.0,997664785.0,997664785.0,0.00432846,-72.35175,2024-04-07T07:30:07.732Z,0.00020175,493.19539,2024-04-19T02:12:33.636Z,2024-04-30T22:13:08.446Z,Meme,meme-token,[],"['jupiter', 'raydium2']"
gmeow-cat,gmeow,gmeow cat,https://assets.coingecko.com/coins/images/36679/large/gecko.png?1712063783,0.00120739,1204569.0,2583,1204569.0,37040.0,0.00159843,0.00099138,-0.000136360042864094,-10.14774,-132578.62845734553,-9.91504,997664785.0,997664785.0,997664785.0,0.00432846,-72.35175,2024-04-07T07:30:07.732Z,0.00020175,493.19539,2024-04-19T02:12:33.636Z,2024-04-30T22:13:08.446Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2']"
ebisusbay-fortune,frtn,Fortune Token,https://assets.coingecko.com/coins/images/30768/large/fortune_token.png?1696529636,0.02671614,1202184.0,2584,26485699.0,104463.0,0.0286336,0.02487346,-0.0013224707458682,-4.71661,-98376.10189975495,-7.56413,45221144.6403441,996281414.567182,999949559.0,0.091031,-71.06869,2023-11-03T15:15:10.065Z,0.00747462,252.34511,2023-06-16T11:02:33.125Z,2024-04-30T22:13:43.077Z,Gaming (GameFi),gaming,[],['vvs']
ebisusbay-fortune,frtn,Fortune Token,https://assets.coingecko.com/coins/images/30768/large/fortune_token.png?1696529636,0.02671614,1202184.0,2584,26485699.0,104463.0,0.0286336,0.02487346,-0.0013224707458682,-4.71661,-98376.10189975495,-7.56413,45221144.6403441,996281414.567182,999949559.0,0.091031,-71.06869,2023-11-03T15:15:10.065Z,0.00747462,252.34511,2023-06-16T11:02:33.125Z,2024-04-30T22:13:43.077Z,Pixels Game,pixels-game,[],['vvs']
o3-swap,o3,O3 Swap,https://assets.coingecko.com/coins/images/15460/large/o3.png?1696515107,0.03354705,1196568.0,2585,1402606.0,372320.0,0.03889258,0.03336784,-0.004752764800850559,-12.40937,-111813.3158111698,-8.54593,35725691.640542015,41877314.4492868,100000000.0,14.87,-99.77485,2021-06-19T16:51:08.306Z,0.02518998,32.93838,2023-09-12T23:46:36.744Z,2024-04-30T22:18:45.353Z,Pixels Game,pixels-game,"['huobi', 'bibox', 'coinw', 'coinex']",[]
ordbridge,wbrge,Wrapped OrdBridge,https://assets.coingecko.com/coins/images/33682/large/ologo.jpg?1702719798,0.01148397,1194803.0,2586,2404541.0,172788.0,0.01173351,0.01102505,0.00034828,3.12759,31514.0,2.709,104347797.0,210000000.0,210000000.0,0.256927,-95.55628,2023-12-16T15:19:32.358Z,0.01102505,3.55622,2024-04-30T10:03:12.869Z,2024-04-30T22:17:41.001Z,Pixels Game,pixels-game,"['tapbit', 'bilaxy']","['uniswap_v3', 'raydium2']"
bankless-dao,bank,Bankless DAO,https://assets.coingecko.com/coins/images/15227/large/j4WEJrwU.png?1696514882,0.00145169,1193336.0,2587,1446123.0,8.49,0.00144922,0.00140506,3.64e-06,0.25106,-1595.733237639768,-0.13354,825197121.8385496,1000000000.0,1000000000.0,0.255488,-99.43405,2021-05-05T05:48:57.496Z,0.00140506,2.9082,2024-04-30T20:02:44.046Z,2024-04-30T22:14:44.085Z,Pixels Game,pixels-game,[],"['uniswap_v3_optimism', 'sushiswap']"
proteo-defi,proteo,Proteo DeFi,https://assets.coingecko.com/coins/images/27993/large/proteo-logo-badge.png?1696527010,0.163038,1183469.0,2590,1816030.0,238516.0,0.170928,0.161558,-0.007386744683384045,-4.33432,-46168.51631103922,-3.75464,7252423.0,11128821.0,20000000.0,1.83,-91.05966,2023-02-20T15:15:19.591Z,0.136633,19.48636,2024-04-13T21:55:25.136Z,2024-04-30T22:17:31.275Z,Pixels Game,pixels-game,['bitmart'],[]
dextoro,dtoro,DexToro,https://assets.coingecko.com/coins/images/33529/large/DexToro_Token_Logo_200x200.png?1702255038,0.375691,1182571.0,2591,18652787.0,167651.0,0.386256,0.368983,0.0041144,1.10728,5739.9,0.48774,3155383.46350528,49770101.0629319,80527792.0,0.950268,-60.58951,2024-01-05T03:15:20.670Z,0.110131,240.05582,2023-12-11T15:23:44.375Z,2024-04-30T22:16:54.314Z,Pixels Game,pixels-game,['coinw'],['uniswap_v3_optimism']
woof-token,woof,WOOF,https://assets.coingecko.com/coins/images/18319/large/woof-logo-svg-true-solana-radient-blackinside.png?1696517810,6.64e-05,1180197.0,2593,1180197.0,21574.0,8.338e-05,6.381e-05,-1.5390128242419e-05,-18.81613,-279146.36284694006,-19.12821,17902999424.0,17902999424.0,17902999424.0,0.00545763,-98.79453,2021-11-07T13:25:22.971Z,1.01e-06,6441.88437,2021-10-15T03:25:46.730Z,2024-04-30T22:17:46.575Z,Meme,meme-token,[],"['jupiter', 'raydium2', 'orca', 'meteora']"
woof-token,woof,WOOF,https://assets.coingecko.com/coins/images/18319/large/woof-logo-svg-true-solana-radient-blackinside.png?1696517810,6.64e-05,1180197.0,2593,1180197.0,21574.0,8.338e-05,6.381e-05,-1.5390128242419e-05,-18.81613,-279146.36284694006,-19.12821,17902999424.0,17902999424.0,17902999424.0,0.00545763,-98.79453,2021-11-07T13:25:22.971Z,1.01e-06,6441.88437,2021-10-15T03:25:46.730Z,2024-04-30T22:17:46.575Z,Pixels Game,pixels-game,[],"['jupiter', 'raydium2', 'orca', 'meteora']"
woof-token,woof,WOOF,https://assets.coingecko.com/coins/images/18319/large/woof-logo-svg-true-solana-radient-blackinside.png?1696517810,6.642e-05,1180197.0,2593,1180197.0,21552.0,8.338e-05,6.381e-05,-1.5354249278335e-05,-18.7775,-279146.36284694006,-19.12821,17902999424.0,17902999424.0,17902999424.0,0.00545763,-98.79453,2021-11-07T13:25:22.971Z,1.01e-06,6441.88437,2021-10-15T03:25:46.730Z,2024-04-30T22:21:10.274Z,Solana Meme Coins,solana-meme-coins,[],"['jupiter', 'raydium2', 'orca', 'meteora']"
siren,si,Siren,https://assets.coingecko.com/coins/images/13955/large/siren_token_200x200.png?1696513692,0.052587,1175958.0,2596,5239024.0,66.0,0.055949,0.051532,-0.003338516886611902,-5.96958,-81665.41424438963,-6.49363,22446120.38097406,100000000.0,100000000.0,4.37,-98.80407,2021-03-06T11:47:12.670Z,0.03006962,73.89845,2022-06-30T09:22:35.522Z,2024-04-30T22:17:48.198Z,Pixels Game,pixels-game,[],"['uniswap_v3', 'sushiswap']"
blox-2,blox,BLOX,https://assets.coingecko.com/coins/images/33794/large/BLOXLOGO200x200.png?1702989708,0.01450879,1167526.0,2597,1446042.0,64066.0,0.01489491,0.01196898,0.00253982,21.22,187710.0,19.15768,80739420.0,100000000.0,100000000.0,0.153103,-90.57322,2023-12-20T13:01:02.531Z,0.01196898,20.58384,2024-04-29T22:19:30.659Z,2024-04-30T22:17:03.006Z,Pixels Game,pixels-game,"['poloniex', 'bilaxy']",['uniswap_v3']
flypme,fyp,FlypMe,https://assets.coingecko.com/coins/images/1098/large/flypme.png?1696502196,0.068897,1166571.0,2599,2430502.0,3.1,0.068897,0.068897,0.0,0.0,0.0,0.0,16932115.09913687,35277362.0,-1.0,2.65,-97.40024,2018-01-24T00:00:00.000Z,8.456e-08,81476646.87036,2018-12-17T00:00:00.000Z,2024-04-27T21:00:59.288Z,Pixels Game,pixels-game,"['hitbtc', 'hitbtc']",[]
fluid-2,fluid,Fluid,https://assets.coingecko.com/coins/images/31890/large/fluidlogo200x200.png?1696530701,0.145984,1163476.0,2600,1454346.0,1719.48,0.167725,0.142755,-0.009720833684852857,-6.2431,-78054.94557861588,-6.28699,8000000.0,10000000.0,10000000.0,0.764117,-81.00559,2023-11-16T00:54:35.288Z,0.142755,1.67003,2024-04-30T19:54:45.476Z,2024-04-30T22:18:57.829Z,Pixels Game,pixels-game,[],"['uniswap_v2', 'camelot']"
blackpool-token,bpt,BlackPool,https://assets.coingecko.com/coins/images/15887/large/uyO7dQzR_400x400.jpg?1696515502,0.083206,1163142.0,2601,4326732.0,35.44,0.084873,0.082744,-0.001546300370123974,-1.82449,-82597.45111569576,-6.6304,13978996.060749775,52000000.0,100000000.0,19.73,-99.57824,2021-11-06T19:30:44.096Z,0.082744,0.55844,2024-04-30T20:04:33.680Z,2024-04-30T20:29:46.150Z,Gaming (GameFi),gaming,[],['sushiswap']
blackpool-token,bpt,BlackPool,https://assets.coingecko.com/coins/images/15887/large/uyO7dQzR_400x400.jpg?1696515502,0.083206,1163142.0,2601,4326732.0,35.44,0.084873,0.082744,-0.001546300370123974,-1.82449,-82597.45111569576,-6.6304,13978996.060749775,52000000.0,100000000.0,19.73,-99.57824,2021-11-06T19:30:44.096Z,0.082744,0.55844,2024-04-30T20:04:33.680Z,2024-04-30T20:29:46.150Z,Pixels Game,pixels-game,[],['sushiswap']
caduceus,cmp,Caduceus,https://assets.coingecko.com/coins/images/26555/large/20056.png?1696525628,0.00613592,1160567.0,2603,4904502.0,22683.0,0.00674928,0.00610694,-0.000393161055736208,-6.02169,-75221.63568539778,-6.08694,189306323.0,800000000.0,1000000000.0,2.34,-99.73819,2022-08-07T11:13:43.642Z,0.00547499,11.78032,2024-04-18T09:06:59.163Z,2024-04-30T22:18:53.924Z,Pixels Game,pixels-game,"['bybit_spot', 'bitget', 'xt']",[]
piratecash,pirate,PirateCash,https://assets.coingecko.com/coins/images/7155/large/logo_%281%29.png?1696507453,0.02015001,1159170.0,2604,2110388.0,26522.0,0.022636,0.01920503,-0.002007785449089205,-9.0613,-114642.45282589202,-8.99995,57673195.0059985,105000000.0,-1.0,0.242252,-91.70117,2021-04-25T01:09:01.454Z,0.00072262,2682.1189,2019-12-02T09:05:00.028Z,2024-04-30T22:18:47.110Z,Pixels Game,pixels-game,['catex'],['pancakeswap-v3-bsc']
hot-cross,hotcross,Hot Cross,https://assets.coingecko.com/coins/images/15706/large/Hotcross.png?1696515334,0.01044216,1157737.0,2605,5191645.0,68583.0,0.01130848,0.0103293,-0.000866323044696271,-7.66082,-101322.01976044243,-8.04744,111499999.0,500000000.0,500000000.0,0.544661,-98.09716,2021-11-15T00:04:49.988Z,0.00206274,402.43881,2023-09-06T15:10:43.539Z,2024-04-30T22:18:47.908Z,Pixels Game,pixels-game,"['huobi', 'kucoin', 'latoken']",[]
waykichain,wicc,WaykiChain,https://assets.coingecko.com/coins/images/2439/large/ff4700019d0c24af713d.png?1696503271,0.00552054,1154242.0,2606,1154242.0,519618.0,0.00572483,0.00513306,-2.881664741628e-06,-0.05217,-11040.28118296573,-0.94743,210000000.0,210000000.0,-1.0,2.83,-99.80553,2018-05-06T01:02:50.410Z,0.00298982,83.74966,2024-02-16T03:13:55.199Z,2024-04-30T22:18:30.518Z,Pixels Game,pixels-game,"['coinw', 'bione']",[]
pirb,pirb,PIRB,https://assets.coingecko.com/coins/images/31653/large/pirb_geckologo.png?1696530468,0.01662624,1152636.0,2607,1152636.0,3028.78,0.01926826,0.01633142,-0.002321911085429042,-12.25403,-158075.3629400006,-12.06028,69420000.0,69420000.0,69420000.0,0.03188735,-47.92982,2024-03-12T03:09:35.528Z,6.448e-05,25649.95598,2024-01-15T16:23:35.640Z,2024-04-30T22:13:22.879Z,Pixels Game,pixels-game,[],['uniswap_v2']
cybria,cyba,Cybria,https://assets.coingecko.com/coins/images/31694/large/Cybria_Logo_200x200.png?1696530512,0.00150532,1150929.0,2609,1456130.0,62480.0,0.00161829,0.00130024,3.585e-05,2.4396,-30095.375316322083,-2.54824,790402688.707181,1000000000.0,1000000000.0,0.01580437,-90.5368,2023-12-22T10:10:34.004Z,9.543e-05,1467.16583,2023-10-27T21:45:46.352Z,2024-04-30T22:18:53.476Z,Pixels Game,pixels-game,['bitmart'],['uniswap_v2']
axe-cap,axe,Axe Cap,https://assets.coingecko.com/coins/images/31339/large/axe_cap_icon_200x200.png?1696530157,1.15,1149357.0,2611,1149357.0,274026.0,1.24,1.13,-0.06922086571031372,-5.67104,-69214.98148051207,-5.68001,1000000.0,1000000.0,1000000.0,15.43,-92.5467,2023-08-21T07:59:25.279Z,1.065,7.96618,2024-02-02T03:10:57.233Z,2024-04-30T22:18:55.397Z,Pixels Game,pixels-game,['coinw'],['uniswap_v2']
oshi,oshi,OSHI,missing_large.png,85.56,1142598.0,2612,1142598.0,125636.0,100.96,80.77,-2.3929616185569387,-2.72086,-49664.99120122986,-4.16561,13337.0,13337.0,13337.0,1921.05,-95.50703,2023-07-29T20:38:47.867Z,45.88,88.14638,2024-02-23T04:14:49.293Z,2024-04-30T22:18:42.151Z,Pixels Game,pixels-game,['bitmax'],[]
omni,omni,Omni,https://assets.coingecko.com/coins/images/7/large/omni_%28mastercoin%29.png?1696501411,1.84,1138504.0,2613,1138504.0,483.74,2.23,1.83,-0.3864834488373803,-17.34069,25603.0,2.3006,618140.0,618140.0,-1.0,187.58,-99.01801,2013-12-26T00:00:00.000Z,0.36576,403.60954,2020-01-18T21:39:06.825Z,2024-04-30T22:18:25.406Z,Pixels Game,pixels-game,['bitfinex'],[]
sperax-usd,usds,Sperax USD,https://assets.coingecko.com/coins/images/21973/large/USDs_logo_1000X1000.png?1696521321,0.997502,1132024.0,2616,1132024.0,26510.0,1.004,0.991372,-0.003641074149572377,-0.36369,-5605.616061158245,-0.49275,1136228.36,1136228.36,-1.0,2.0,-50.3256,2022-12-01T08:47:39.621Z,0.885129,12.51017,2023-03-11T08:09:10.581Z,2024-04-30T22:16:57.958Z,Pixels Game,pixels-game,[],"['uniswap_v3_arbitrum', 'camelot']"
wonderman-nation,wndr,Wonderman Nation,https://assets.coingecko.com/coins/images/25461/large/Wonderman_Logo_Menu.png?1696524592,0.02729189,1131331.0,2617,13616018.0,10027.63,0.02762008,0.02651902,1.73e-06,0.00632,-1786.8692391959485,-0.15769,41544128.08,500000000.0,500000000.0,0.327695,-91.69149,2022-05-09T12:20:47.357Z,0.00779408,249.32442,2023-10-20T23:03:12.762Z,2024-04-30T22:18:53.077Z,Pixels Game,pixels-game,['gate'],['pancakeswap_new']
spore,spore,Spore,https://assets.coingecko.com/coins/images/14470/large/Logo.png?1703754463,3.5807e-11,1128295.0,2618,1128295.0,585.85,3.7204e-11,3.2763e-11,-8.09637e-13,-2.21111,-25032.979962745914,-2.1705,3.16904727161928e+16,3.16904727161928e+16,-1.0,2.033e-09,-98.24516,2021-04-30T13:18:08.865Z,8.9254e-13,3897.62935,2021-03-22T03:40:31.204Z,2024-04-30T22:18:48.959Z,Pixels Game,pixels-game,[],"['pancakeswap_new', 'traderjoe']"
linkeye,let,Linkeye,https://assets.coingecko.com/coins/images/1814/large/linkeye.png?1696502815,0.00180711,1126988.0,2620,1805941.0,559552.0,0.00193952,0.00178455,-9.2746885587183e-05,-4.88178,-54368.40113872592,-4.6022,624044958.49031,1000000000.0,-1.0,0.103824,-98.26308,2018-02-03T00:05:29.660Z,0.00053385,237.79991,2022-11-25T19:21:17.032Z,2024-04-30T22:18:40.011Z,Pixels Game,pixels-game,"['okex', 'digifinex']",[]
lodestar,lode,Lodestar,https://assets.coingecko.com/coins/images/28218/large/Lodestar_PFP_350x350px.jpg?1696527220,0.112515,1125753.0,2621,2250287.0,45804.0,0.115721,0.112268,-0.002770795794029418,-2.40342,-25583.273297402775,-2.22205,10005415.0284485,20000000.0,20000000.0,2.56,-95.59786,2023-04-15T17:43:18.872Z,0.080068,40.5994,2022-12-30T14:28:43.660Z,2024-04-30T22:18:37.884Z,Pixels Game,pixels-game,[],"['uniswap_v3_arbitrum', 'camelot-v3', 'camelot']"
sashimi,sashimi,Sashimi,https://assets.coingecko.com/coins/images/12427/large/SashimiSwap-200x200.png?1696512248,0.00501918,1123058.0,2622,1143409.0,22916.0,0.00529998,0.00502043,-0.000220235969786898,-4.20345,-48155.52163988049,-4.11159,223697421.98456654,227751000.522746,227751000.522746,6.2,-99.91869,2020-09-10T18:48:31.421Z,8.314e-09,60664294.2947,2022-04-13T09:59:51.034Z,2024-04-30T22:18:36.175Z,Pixels Game,pixels-game,['gate'],['uniswap_v2']
fractal,fcl,Fractal,https://assets.coingecko.com/coins/images/14096/large/FractalID_SM_Profile_Image.jpg?1701799215,0.0091741,1121446.0,2623,2312488.0,2562.98,0.00999319,0.00913618,-0.00061868153873485,-6.31773,-76998.81538224104,-6.42489,122570430.62661351,252747347.748839,252747347.748839,1.47,-99.379,2021-02-25T16:49:25.452Z,0.00859846,6.26572,2023-01-08T10:55:35.345Z,2024-04-30T22:18:25.262Z,Pixels Game,pixels-game,['bitfinex'],[]
new-order,newo,New Order,https://assets.coingecko.com/coins/images/21440/large/new-order-icon-256px.png?1696520803,0.00660131,1120213.0,2624,5281050.0,19.8,0.00660131,0.00660131,0.0,0.0,0.0,0.0,169695501.0,800000000.0,800000000.0,1.17,-99.43769,2022-01-07T00:00:00.000Z,0.00373931,76.53844,2023-10-25T00:00:00.000Z,2024-04-29T19:26:44.066Z,Pixels Game,pixels-game,[],"['traderjoe', 'sushiswap']"
xswap-treasure,xtt,XSwap Treasure,https://assets.coingecko.com/coins/images/28274/large/XTT.png?1696527275,0.00094172,1117787.0,2625,1324575.0,1794.37,0.00095763,0.00092828,-8.304502741624e-06,-0.87413,-6813.451340361498,-0.60586,1184797710.2161996,1403981830.7064643,-1.0,0.00296989,-68.26637,2023-12-07T09:25:58.574Z,0.00064231,46.72873,2022-12-11T00:45:54.273Z,2024-04-30T22:16:35.603Z,Pixels Game,pixels-game,['bitrue'],[]
super-best-friends,subf,Super Best Friends,https://assets.coingecko.com/coins/images/36368/large/1000017215.jpg?1711338058,1.0038e-08,1117493.0,2626,7174703.0,329257.0,1.0798e-08,9.851e-09,-5.95000998e-10,-5.59556,-78575.15439370694,-6.56946,113177966222212.5,726643032888892.5,777777777777777.0,3.0168e-08,-65.9386,2024-03-30T18:54:03.922Z,8.69e-09,18.24382,2024-03-28T17:44:27.891Z,2024-04-30T22:19:01.518Z,Pixels Game,pixels-game,['bitmax'],['uniswap-v3-base']
one-ledger,olt,OneLedger,https://assets.coingecko.com/coins/images/3422/large/One_Ledger.jpeg?1696504117,0.00282356,1112336.0,2628,2559436.0,351783.0,0.00290358,0.00254219,0.00017511,6.61188,-60216.35042931163,-5.1355,434601854.6326148,1000000000.0,-1.0,0.108259,-97.65176,2021-11-07T21:05:03.740Z,0.00168402,50.95923,2020-03-13T02:15:03.984Z,2024-04-30T22:18:40.407Z,Pixels Game,pixels-game,"['bibox', 'kucoin', 'bitmax', 'coinex']",[]
